followers,engagement_rate,past_interactions,content_sentiment,posting_hour,account_age_days,num_hashtags,has_media,is_reply,impressions,is_viral
271,0.0657,18,0.6614,17,554,4,0,1,56,0
264,0.061,8,0.3374,16,1685,1,1,0,190,0
10002,0.0725,392,0.3343,11,635,1,1,0,44627,1
39304,0.0274,1198,0.4462,10,2479,2,0,0,23986,0
1498,0.0336,65,-0.0572,6,396,1,1,0,808,0
1334,0.0473,59,0.3335,17,1396,2,1,0,1915,0
2051,0.0338,73,0.2053,11,427,2,0,0,1562,0
14638,0.0267,508,0.6164,17,105,1,0,0,6991,0
340,0.0467,17,0.1482,16,239,1,0,0,178,0
2776,0.0391,78,0.2478,9,753,1,1,0,4391,0
10460,0.0334,389,-0.0428,9,4543,1,1,0,16349,0
4455,0.0516,259,0.6487,20,420,1,1,1,2939,0
2543,0.0436,136,0.3885,8,561,2,0,0,2076,0
10958,0.041,503,0.1232,20,1085,3,1,1,2703,0
50,0.0732,5,-0.1297,8,365,3,1,0,34,0
6125,0.0375,159,-0.0628,21,410,1,0,1,1386,0
557,0.0521,42,-0.0863,17,714,1,0,0,238,0
67,0.0668,4,0.1867,19,429,1,0,0,124,1
4537,0.0269,143,0.4953,18,111,1,1,0,7749,0
21430,0.0163,208,0.6176,8,347,1,1,1,3452,0
1411,0.0545,67,-0.0594,8,1230,5,0,0,353,0
10048,0.0481,612,0.4152,16,1269,1,0,0,3804,0
32928,0.059,2346,0.8254,11,2530,3,1,1,34398,0
19280,0.0421,438,-0.0811,10,2334,0,1,1,4668,0
34611,0.0464,1680,0.408,18,270,3,1,0,48763,0
6876,0.0427,172,0.0476,18,315,3,1,0,10249,0
2070,0.0524,162,0.1412,9,329,3,1,0,4778,1
101,0.0782,11,0.0369,8,571,2,1,0,80,0
1161,0.0305,18,-0.1208,19,356,3,1,0,1357,0
396,0.0602,32,0.2651,20,558,2,1,1,227,0
90011,0.0557,7119,0.6882,9,278,4,1,1,74035,0
1317,0.0541,60,-0.1242,20,1457,1,1,0,2424,1
2256,0.0656,180,-0.226,21,257,1,0,0,2975,0
4878,0.0397,182,0.53,21,245,1,1,0,5833,0
1955,0.0494,111,-0.0302,9,1119,1,0,0,1610,0
38219,0.0381,1224,0.3979,9,1369,4,0,0,26230,0
589,0.0323,15,0.5235,11,531,2,1,0,1615,1
2566,0.0369,87,0.5295,7,1586,2,1,0,5637,1
475,0.0444,13,0.3924,21,1475,1,1,0,2666,1
167,0.0677,15,0.2563,6,4443,0,1,0,134,0
601,0.0631,32,-0.0423,20,1384,3,1,0,1854,1
1691,0.0535,81,0.7331,11,3667,4,1,1,899,0
834,0.0613,71,-0.1201,16,707,3,1,0,1110,0
519,0.0533,27,0.3188,11,2696,2,0,0,1633,1
143,0.0721,10,0.1658,8,2753,4,1,0,64,0
1556,0.0507,114,-0.2908,18,576,2,0,0,3699,1
120,0.0614,10,0.524,11,334,1,1,0,255,1
7101,0.0419,199,0.7049,20,398,2,0,0,12144,0
2097,0.0562,114,0.6671,19,1007,2,1,0,4929,1
131,0.0563,10,0.2687,16,210,1,1,0,61,0
1036,0.062,56,0.3561,8,422,1,1,0,295,0
466,0.0441,17,-0.0967,13,2202,4,1,0,286,0
3211,0.0367,81,0.504,20,1295,0,1,0,3824,0
20187,0.0472,585,0.0904,9,63,3,1,0,72178,1
61,0.0626,4,0.3907,10,175,5,1,0,39,0
2223,0.0446,126,0.5077,21,5000,3,0,0,3599,0
1355,0.0601,119,0.5254,16,2163,2,1,0,1740,0
6053,0.0391,301,0.4268,17,371,3,0,0,5662,0
2653,0.0465,91,-0.0494,13,150,3,1,0,1578,0
467,0.0694,17,-0.1111,8,190,2,1,0,1319,1
1018,0.0677,102,0.6624,16,1106,5,1,0,637,0
431,0.0715,25,-0.0965,18,4802,2,1,0,1805,1
12541,0.0394,401,0.4717,19,4506,2,0,1,5909,0
1878,0.0622,164,0.0172,18,137,2,1,1,974,0
55389,0.0268,1612,0.3125,10,494,1,1,0,134909,1
1621,0.0414,47,0.5942,20,282,4,0,0,2048,0
505,0.0316,22,0.7236,9,762,0,0,0,220,0
118,0.0776,13,0.6106,8,175,5,1,0,74,0
70,0.0543,2,0.2941,17,385,2,0,0,48,0
104,0.0601,8,0.4482,9,279,3,1,1,44,0
2924,0.039,101,0.4696,11,1122,1,1,1,689,0
4517,0.0533,246,0.8297,22,397,2,0,0,1980,0
104,0.0576,8,0.1262,13,458,3,0,0,94,0
9054,0.0305,406,0.3299,17,1108,3,0,0,2547,0
757,0.0579,33,0.571,8,3437,2,1,0,2105,1
2354,0.0346,58,0.407,9,5000,3,1,0,5346,1
32925,0.03,573,0.1164,19,1049,2,0,0,7478,0
9084,0.0225,216,0.2877,10,608,0,1,0,11153,0
1115,0.0377,21,-0.0989,17,2480,1,0,1,200,0
363,0.0582,19,0.4249,18,2137,1,1,0,349,0
50,0.0446,1,0.2253,10,1606,5,1,0,49,0
495,0.0404,18,-0.3194,16,137,3,1,0,876,0
1236,0.0515,34,0.5509,10,2226,1,0,0,1752,0
305,0.0517,21,-0.2033,17,951,3,1,0,331,0
1427,0.0709,71,-0.0485,20,272,2,1,0,455,0
2076,0.0678,116,0.6779,22,339,3,1,0,3233,0
1206,0.0429,70,0.3799,11,1190,0,1,0,1798,0
561,0.0602,42,0.5385,9,53,2,0,0,990,0
2449,0.0563,99,0.5419,10,586,2,0,1,1283,0
4005,0.0408,93,0.6901,8,345,1,0,0,1761,0
253,0.0429,13,0.2804,19,312,3,1,0,247,0
22918,0.0397,810,0.3716,8,421,1,1,0,12299,0
1514,0.049,93,0.3027,7,151,1,0,0,1337,0
1870,0.0455,80,0.7017,10,1905,3,0,0,2340,0
6469,0.0493,269,0.2292,18,79,1,0,0,2565,0
2751,0.0408,106,0.3728,10,787,1,1,1,1237,0
10053,0.0316,396,0.5053,17,284,2,1,0,18982,1
3031,0.049,208,0.3058,19,4834,0,0,1,172,0
600,0.0583,19,0.0528,20,680,4,0,0,206,0
3465,0.0356,126,0.1717,19,79,4,0,0,1901,0
230,0.0675,8,0.3815,10,1149,1,0,1,65,0
2198,0.0315,67,0.4036,11,223,0,1,0,2354,0
1703,0.0445,104,0.5438,23,1780,1,1,0,3159,1
1243,0.0489,52,-0.0369,13,1233,3,0,0,2262,1
1434,0.0446,91,0.3652,12,2900,1,1,0,1506,0
61,0.0578,3,0.6536,22,801,1,0,1,10,0
673,0.0727,70,0.5413,10,1508,7,1,0,1081,0
2136,0.0408,109,-0.4027,10,694,6,1,1,769,0
2410,0.0733,106,0.3781,17,368,2,1,0,1291,0
284,0.0618,12,-0.0329,18,1930,3,1,0,896,1
17646,0.0418,659,0.081,9,194,2,0,0,9316,0
380,0.061,15,0.0148,20,641,2,0,0,172,0
10352,0.0683,703,0.2391,10,376,3,1,0,27892,1
3900,0.037,140,0.8161,18,1543,1,0,0,4429,0
564,0.0434,35,0.2877,16,258,2,1,1,111,0
44159,0.0297,1223,0.2376,12,441,3,1,0,23456,0
210,0.0589,15,-0.28,21,695,2,1,0,414,1
9456,0.0261,356,0.1102,15,2944,3,0,0,4060,0
10949,0.043,648,0.6252,19,390,3,0,1,4640,0
540,0.0718,27,-0.1198,9,445,2,1,0,499,0
22168,0.0415,916,0.1045,18,172,4,1,0,24483,0
1152,0.0489,47,-0.2101,20,248,7,0,0,613,0
3040,0.0417,114,-0.0758,19,1005,2,1,0,3499,0
2888,0.0571,141,0.1966,20,686,2,1,0,5075,0
1419,0.0427,80,0.1644,20,697,2,0,0,824,0
7781,0.0626,463,0.7149,17,3794,3,1,0,6458,0
7542,0.0636,491,-0.416,19,124,2,1,1,2530,0
77,0.0651,7,0.614,12,5000,8,1,0,47,0
18916,0.0405,428,-0.1623,19,2160,3,0,1,6373,0
90,0.0723,6,0.5845,12,480,1,0,1,22,0
11597,0.0535,790,0.2777,11,983,4,1,0,11578,0
13740,0.0338,302,0.1503,18,336,1,1,0,17515,0
253,0.0526,14,-0.0094,18,915,3,0,0,417,0
863,0.0397,25,0.76,9,5000,0,1,1,283,0
247,0.062,20,0.4966,19,348,1,1,0,547,1
1228,0.0582,59,0.3693,17,527,1,1,1,181,0
1038,0.0387,33,0.5027,18,312,2,0,0,806,0
7356,0.0398,321,-0.562,20,366,4,0,0,5329,0
19121,0.0271,354,0.758,21,444,1,1,0,29816,0
22297,0.031,541,0.7617,8,222,1,1,0,20084,0
657,0.0596,35,0.1839,9,511,3,0,0,525,0
1240,0.0442,46,-0.0543,9,702,3,1,0,2479,1
87,0.0591,5,-0.186,19,444,5,1,0,245,1
423,0.0395,18,0.8187,9,66,3,0,0,488,0
10267,0.0449,491,-0.1756,18,570,1,1,0,12420,0
33125,0.0379,1449,0.332,16,634,2,0,0,16122,0
196,0.0516,8,-0.3147,19,4436,3,1,0,865,1
622,0.0524,20,0.7187,10,683,0,1,0,1378,1
1724,0.052,113,-0.3763,12,1695,3,1,0,2870,0
2993,0.0398,161,0.5951,19,434,3,0,0,6269,1
421,0.0411,13,-0.073,8,2436,0,0,0,54,0
3878,0.065,228,0.3351,10,258,2,0,1,2847,0
770,0.0471,36,0.2513,20,1102,0,1,0,1110,0
1761,0.0491,89,0.011,12,1541,3,0,0,515,0
4833,0.0562,314,0.4436,10,1330,3,1,0,17371,1
1829,0.0852,84,0.2723,19,5000,3,0,0,1352,0
824,0.0407,40,0.0537,18,370,4,1,1,290,0
1484,0.0553,46,0.3154,16,2734,3,1,0,1282,0
1542,0.0436,65,-0.2372,18,2112,1,1,1,1001,0
928,0.0473,58,0.0117,11,698,1,1,0,1343,0
1134,0.0447,48,0.3874,8,4184,2,1,0,609,0
32130,0.0272,567,0.5757,9,574,3,1,0,61053,1
4962,0.0455,335,0.5971,11,680,3,1,0,18285,1
1062,0.0374,55,0.3958,10,661,2,1,0,3052,1
6339,0.0544,438,0.6469,23,186,0,1,0,8997,0
991,0.053,47,0.8241,8,1424,0,1,0,684,0
14937,0.0458,467,-0.0536,17,1218,2,1,0,13825,0
3516,0.0427,216,0.431,9,599,0,0,0,5636,0
1490,0.0471,72,0.3012,19,3875,6,0,0,1117,0
4047,0.0497,271,0.1354,9,429,1,1,1,583,0
106,0.0497,4,0.5829,18,117,3,0,0,29,0
237,0.0545,10,0.7308,16,4456,3,1,1,63,0
210,0.05,15,0.3532,9,1828,0,0,0,377,0
2338,0.0401,95,0.1273,11,1243,2,0,0,3358,0
40885,0.0164,430,0.0758,11,473,4,1,0,20157,0
100342,0.0473,3417,0.368,11,936,3,0,1,35816,0
5701,0.0385,215,0.7056,20,188,5,0,0,1951,0
4453,0.058,140,-0.1623,18,531,3,0,0,4882,0
70,0.0736,4,0.0236,19,269,2,0,1,39,0
680,0.041,25,0.0681,11,864,1,0,0,548,0
437,0.0448,25,0.6189,9,1674,1,1,1,332,0
591,0.0801,40,0.2416,18,233,3,1,0,897,0
1335,0.0687,136,0.6033,15,1373,1,1,0,1486,0
772,0.0531,27,0.4901,10,812,2,1,0,2427,1
51,0.0668,3,0.3414,9,1317,0,1,0,45,0
6948,0.0383,156,0.3336,7,522,2,0,1,822,0
262,0.062,20,0.1063,8,1344,1,1,0,430,0
2781,0.0411,170,-0.4868,22,331,1,0,1,454,0
75610,0.0147,1470,0.1448,9,123,0,0,0,68542,0
345,0.0434,15,0.6787,21,155,3,0,0,301,0
50,0.0645,3,-0.1558,18,402,2,0,1,10,0
1080,0.0407,58,0.3941,9,132,7,0,0,1252,0
13117,0.0414,779,0.5306,20,3134,1,0,1,3941,0
61391,0.0252,2299,0.0806,18,612,2,1,0,136061,1
197,0.051,9,0.1697,20,1667,3,0,1,36,0
4420,0.055,362,0.5084,8,1461,1,1,0,13689,1
782,0.0558,28,0.25,20,669,0,0,0,881,0
1494,0.0507,57,0.4426,16,5000,4,1,0,1691,0
211043,0.0398,4941,0.2087,20,5000,5,0,0,185911,0
120,0.0656,6,0.5428,10,2675,4,0,0,112,0
2854,0.0626,226,0.5904,20,269,2,1,0,5873,1
4195,0.042,238,0.599,8,2787,4,1,0,2417,0
12764,0.0379,618,-0.4022,9,115,0,0,1,2235,0
2156,0.0363,88,-0.2543,7,2688,2,1,1,483,0
3147,0.0435,138,0.4871,11,51,1,1,1,781,0
893,0.0625,67,0.4903,14,483,2,1,0,854,0
2934,0.0611,159,0.5673,9,2228,2,0,0,2707,0
974,0.0621,81,0.4768,7,977,0,1,0,697,0
5534,0.0276,179,0.4423,20,151,1,1,0,3763,0
929,0.0635,70,0.3779,19,788,3,1,0,1143,0
3564,0.0289,106,0.0587,16,978,2,1,0,2300,0
1715,0.0592,140,-0.0707,10,816,2,0,0,3301,1
13723,0.0382,394,0.4178,11,442,3,1,0,11027,0
1648,0.0574,83,0.2101,18,1564,3,1,1,880,0
74,0.0494,4,0.0023,19,2089,3,0,1,34,0
17526,0.0526,915,0.0783,9,570,1,0,1,6618,0
354,0.0419,20,0.2316,9,3040,5,0,0,287,0
557,0.048,22,0.846,11,568,3,1,0,501,0
618,0.0443,23,0.3582,21,407,2,1,0,458,0
21460,0.0226,672,0.6637,19,2583,0,0,0,12463,0
50,0.0652,3,0.3668,9,2490,1,1,0,85,0
512957,0.0455,23699,0.2495,11,357,3,0,0,1068573,1
12099,0.0691,695,0.3163,8,309,1,1,0,8100,0
2702,0.0494,103,0.1199,16,3883,1,1,0,2754,0
1637,0.0616,116,0.1838,10,600,2,0,1,684,0
3022,0.0503,94,0.5443,16,667,2,1,0,3261,0
4619,0.0512,326,0.268,11,516,0,1,0,5439,0
5775,0.0419,309,0.5515,16,2493,2,1,1,1344,0
4915,0.0479,162,0.4419,21,5000,3,1,0,33555,1
2124,0.0547,138,-0.2101,20,713,3,1,1,801,0
1267,0.0456,63,0.3828,17,5000,2,0,0,1006,0
1377,0.0503,47,0.3504,10,382,2,0,1,290,0
1273,0.0508,50,0.5954,21,501,0,1,1,475,0
13915,0.0501,633,0.7441,10,1303,2,1,0,32480,1
5262,0.0351,221,0.376,19,293,1,0,0,5941,0
50,0.0638,3,0.6486,20,1287,3,1,0,120,1
5887,0.0644,391,-0.5148,5,396,5,1,1,1207,0
2567,0.0602,196,0.269,18,142,0,1,0,1252,0
1748,0.0636,139,0.7241,10,116,2,1,0,8458,1
898,0.053,53,0.6012,22,481,0,1,1,243,0
13676,0.0451,794,0.3509,7,1009,1,0,0,3744,0
9952,0.0532,441,0.9101,19,170,1,1,1,5428,0
449,0.0712,44,-0.3767,20,795,3,0,0,379,0
3761,0.0276,115,-0.2327,19,797,0,0,0,2180,0
314,0.0438,18,0.1924,7,562,4,1,0,126,0
150,0.073,11,0.4186,12,263,3,0,0,125,0
585,0.0517,21,0.1679,10,845,2,1,0,2870,1
8538,0.0371,329,0.4409,20,576,2,0,0,7712,0
10052,0.0306,267,-0.1919,19,1775,3,1,1,3237,0
4553,0.0408,222,-0.0271,20,182,4,0,1,823,0
6668,0.0308,200,0.4252,19,745,3,0,1,1343,0
4578,0.0672,411,0.5363,20,186,0,1,0,8961,1
569,0.0544,36,0.0661,20,524,2,1,0,2054,1
3934,0.0463,215,0.2582,18,222,2,1,1,1821,0
7636,0.0501,274,0.6183,20,265,3,1,0,20903,1
7028,0.0542,565,-0.1773,18,662,5,0,0,5918,0
15368,0.0509,1049,0.0628,16,377,3,1,0,10932,0
6470,0.0556,463,0.7586,17,2883,1,0,0,5425,0
3403,0.0412,116,0.7953,12,2162,0,1,0,2176,0
12410,0.0393,505,0.5682,19,1487,0,1,0,16635,0
1723,0.0579,63,0.2873,19,1458,2,0,0,3146,1
369,0.0511,19,0.2357,12,757,2,0,0,161,0
1348,0.0511,44,0.7387,12,2452,0,1,1,1070,0
473,0.0593,29,0.0856,10,495,2,1,1,324,0
536,0.0627,38,0.0062,19,5000,1,1,0,752,0
1393,0.0333,41,0.2483,16,259,2,1,0,2000,0
434,0.0628,27,0.4173,12,215,1,0,0,301,0
1038,0.0499,71,0.4138,20,164,0,1,0,842,0
59,0.0707,2,0.0939,17,196,2,0,0,90,0
2654,0.0562,192,0.3416,20,130,1,1,0,4174,0
1811,0.0661,80,0.2532,16,823,1,1,0,2375,0
415,0.0694,15,-0.2399,10,1562,2,1,0,1548,1
5923,0.0587,238,0.7789,23,688,4,1,0,4384,0
9775,0.0577,713,0.1866,17,166,1,0,0,6220,0
100,0.0645,5,0.6342,11,415,3,0,1,32,0
458,0.0558,35,0.5457,9,1543,1,1,0,474,0
452,0.0643,29,0.2646,21,472,0,1,0,2066,1
333,0.0641,11,0.4584,11,299,1,0,0,454,0
8047,0.0409,400,0.2066,18,146,0,1,0,8078,0
1275,0.0554,43,0.3849,20,435,1,0,0,1404,0
1123,0.0516,74,0.1145,12,329,2,1,0,510,0
50,0.0557,1,0.1357,9,610,3,1,0,40,0
5674,0.0583,279,0.2738,9,1071,1,1,0,6551,0
194,0.0595,14,0.3638,23,501,3,0,0,146,0
2014,0.0701,205,0.2783,10,800,1,0,1,586,0
2978,0.0317,82,-0.1771,10,1066,4,1,0,5637,1
20935,0.0346,963,0.581,23,194,6,1,0,4149,0
171,0.0597,7,0.1613,11,4385,3,0,0,402,1
50,0.0756,4,0.2136,19,316,3,1,0,267,1
2517,0.0527,153,0.4931,9,1114,1,0,1,353,0
46208,0.0401,1284,0.3839,10,213,3,1,0,75059,0
16816,0.0298,402,0.5142,9,742,2,0,1,2716,0
2636,0.0369,61,0.4192,19,770,3,1,0,5675,1
746,0.0568,37,0.2046,21,3495,2,1,0,1489,1
7729,0.0305,166,0.2212,10,527,0,1,0,5023,0
313,0.0517,18,0.2465,10,2439,2,0,0,259,0
4261,0.0516,328,0.2554,16,889,1,1,1,1415,0
4491,0.0365,84,0.0557,9,4239,6,0,0,1397,0
12190,0.0584,741,0.2156,11,112,4,1,0,11695,0
259727,0.0424,11815,0.4311,17,1077,2,0,0,129112,0
3664,0.0315,163,0.0421,10,45,3,0,0,3734,0
723,0.0443,32,0.6566,18,627,2,1,0,1020,0
1726,0.0273,49,0.7473,18,1846,2,0,0,1292,0
74,0.0549,3,-0.0073,12,2823,1,0,0,83,0
517,0.0627,24,0.267,18,1392,3,1,0,1359,1
865,0.0488,23,0.2429,20,497,1,0,0,546,0
703,0.0584,37,0.2781,8,1147,3,0,0,346,0
2378,0.0337,44,0.1588,16,5000,0,1,0,1265,0
411,0.0639,27,0.5715,17,717,6,1,0,558,0
13600,0.0364,399,0.6328,19,1738,4,1,0,21792,0
1808,0.0501,93,0.4712,20,432,2,1,0,4139,1
1778,0.0491,55,-0.063,9,1939,0,1,0,1308,0
1002,0.0396,56,0.6231,19,1645,2,0,1,200,0
2390,0.0374,124,0.1797,18,361,1,1,1,572,0
7983,0.0537,295,0.7563,17,1447,0,0,0,2567,0
379,0.0602,19,0.085,14,1517,2,1,0,367,0
553,0.0652,40,0.22,20,1394,0,1,1,434,0
1046,0.0554,34,0.5726,10,638,1,1,0,3649,1
160,0.0611,8,-0.0933,11,2273,2,0,1,48,0
413,0.0386,11,0.4232,22,261,4,0,0,88,0
767,0.0507,55,0.5962,10,671,0,1,0,1805,1
8724,0.0434,512,0.0499,16,743,2,1,1,3585,0
2900,0.0676,211,0.0891,17,2146,0,0,0,1599,0
2561,0.0555,144,0.6812,8,253,2,1,0,2526,0
8363,0.0592,708,0.1731,19,846,1,0,0,12700,0
1411,0.057,115,-0.0543,18,406,0,1,1,412,0
3651,0.0401,214,0.1762,21,742,4,0,0,5441,0
1501,0.0519,48,-0.022,9,984,2,0,0,1645,0
2915,0.0505,97,0.4891,10,185,2,1,0,7374,1
633,0.0448,33,0.0353,19,2354,1,0,0,354,0
50,0.0604,3,0.5994,9,1020,5,0,1,10,0
1419,0.0489,35,0.4331,20,281,2,1,1,788,0
23410,0.0558,734,0.7511,8,472,1,0,0,20009,0
9577,0.0225,299,-0.0997,14,2963,2,0,0,4969,0
10277,0.0551,775,0.1105,19,1008,2,1,0,17831,0
16731,0.0317,455,0.4591,9,253,4,1,0,24741,0
2120,0.0356,105,-0.1728,8,303,0,1,1,714,0
2579,0.0604,170,0.7494,20,1242,0,1,0,5927,1
594,0.0618,47,0.0906,10,1400,3,1,1,251,0
1023,0.0648,61,0.1337,20,956,0,0,0,804,0
5477,0.0536,179,0.2423,9,496,1,0,1,1095,0
15787,0.0619,912,0.0283,9,1494,0,0,0,29932,1
1406,0.0566,76,0.6022,12,486,2,1,1,408,0
804,0.0517,43,0.4901,10,282,3,1,0,2419,1
1809,0.0534,58,0.0544,10,3250,1,1,1,271,0
5335,0.0581,462,0.2552,16,1084,1,0,0,5617,0
134,0.0526,5,0.4162,10,303,3,1,0,129,0
50,0.0578,2,0.4332,14,760,2,1,1,17,0
671,0.0509,35,0.1883,10,683,2,0,1,247,0
200,0.0377,7,-0.3373,19,468,1,0,0,196,0
724,0.055,37,0.2157,9,840,1,0,0,857,0
1385,0.0322,56,0.7235,19,262,4,1,0,2137,0
799,0.0538,43,0.3132,11,1593,1,1,0,1537,1
24697,0.0482,1320,0.2088,17,661,0,1,0,13308,0
3255,0.0429,170,0.1886,8,133,5,0,1,274,0
3105,0.0646,105,0.1344,10,529,1,1,0,3058,0
5541,0.0309,183,0.3847,19,359,3,0,0,1539,0
232,0.0701,22,0.4704,20,33,0,1,1,59,0
11735,0.0493,299,-0.2507,11,569,3,0,1,6049,0
1577,0.0334,47,0.0592,20,1875,2,1,0,1717,0
6044,0.0723,623,-0.0765,9,597,1,1,0,16878,1
262,0.0571,12,0.0102,18,1350,3,1,0,614,1
110,0.0524,5,0.673,18,670,4,1,0,156,0
7880,0.03,350,0.5666,10,421,0,1,0,16749,1
3560,0.0451,112,0.4468,11,320,0,1,0,10569,1
356,0.0552,11,0.2607,20,184,0,1,0,378,0
377,0.0573,29,-0.2022,7,1678,2,1,0,405,0
13708,0.0389,730,0.0293,20,1381,5,1,0,8520,0
212,0.0649,13,0.5618,17,503,0,1,1,51,0
34780,0.0343,1209,0.0468,9,87,3,1,1,23144,0
357,0.0371,17,-0.3302,18,1066,2,0,1,27,0
5705,0.0439,310,0.0633,10,269,3,1,0,8530,0
1000,0.0287,21,-0.0438,19,768,2,1,0,425,0
5354,0.0492,136,0.1003,8,142,0,0,0,3934,0
678,0.0441,29,-0.0909,15,729,4,1,0,512,0
1348,0.0528,96,-0.0288,18,583,1,1,0,2841,1
1946,0.0628,170,0.2226,20,59,3,0,0,1701,0
297,0.0477,20,0.2968,9,3354,1,1,0,549,1
6860,0.0553,523,0.4953,8,480,2,1,1,3601,0
717,0.0494,38,0.1903,9,513,1,0,1,83,0
1198,0.0692,78,0.2667,17,1135,0,0,0,693,0
301,0.0535,20,0.7335,7,632,1,1,0,553,1
50,0.0559,3,0.4961,16,957,2,1,0,46,0
1281,0.0582,77,0.2597,10,211,3,1,1,990,0
139066,0.0283,2309,0.5001,19,576,3,1,0,94146,0
7422,0.0359,380,0.2515,18,98,0,1,0,3803,0
1746,0.0454,75,0.3621,15,524,4,1,0,1690,0
1126,0.0514,50,0.1939,21,2821,1,1,1,465,0
1882,0.0633,134,-0.0529,17,147,1,0,0,871,0
4840,0.0267,151,0.3367,21,468,1,1,1,2003,0
215,0.0587,8,0.8386,9,79,0,1,0,620,1
13437,0.0482,866,0.624,19,670,2,0,0,25500,1
6553,0.0468,242,-0.0306,23,1060,4,1,0,8218,0
6586,0.0579,261,-0.1123,15,976,1,0,0,4206,0
3980,0.0461,166,-0.103,9,364,3,1,0,4770,0
1873,0.048,110,-0.0636,18,77,3,1,0,989,0
6070,0.0511,454,-0.0155,20,192,2,0,0,7890,0
5246,0.0467,320,0.3674,10,2336,2,1,0,11194,1
955,0.0486,66,-0.1175,19,1601,3,1,0,1046,0
643,0.0593,24,-0.4407,10,607,1,0,0,795,0
2171,0.0427,53,0.0711,7,782,4,1,0,2265,0
29384,0.0327,1017,0.2312,21,238,1,1,0,59982,1
194,0.0536,8,0.3193,20,2417,3,0,0,315,0
128,0.0741,12,0.6509,19,324,1,0,0,69,0
2432,0.0166,47,0.6841,10,1029,2,1,0,5153,1
1981,0.0536,156,-0.019,20,176,3,1,0,4603,1
2470,0.0491,91,0.1869,9,556,1,1,0,6391,1
2804,0.0314,86,-0.1065,10,2317,0,1,1,1356,0
1209,0.0547,66,-0.4463,14,258,2,1,0,718,0
26416,0.044,859,0.3886,11,1407,1,1,0,69767,1
101,0.0674,7,-0.0041,9,225,2,1,1,43,0
406,0.0294,11,0.1249,18,269,3,0,1,56,0
1501,0.0644,91,0.2695,9,659,2,1,0,3970,1
93,0.0544,4,0.0607,17,1757,1,0,1,10,0
1317,0.0581,39,0.5581,10,493,2,0,0,925,0
35977,0.0454,1671,-0.1243,11,1234,1,0,0,77119,1
1877,0.0411,64,-0.1572,19,2088,1,1,0,1833,0
2738,0.0549,75,-0.2214,11,307,3,0,0,4365,0
187,0.0552,8,0.4896,16,144,2,1,0,135,0
596,0.0337,15,0.558,10,466,1,1,1,128,0
920,0.0644,52,0.5055,18,2375,4,1,0,712,0
1020,0.0445,28,-0.0297,8,295,1,1,1,193,0
18159,0.0322,589,-0.2672,9,1835,2,1,0,20331,0
4933,0.042,246,-0.0584,9,511,4,1,1,2128,0
244,0.0607,16,0.1645,10,3851,3,1,1,373,0
2817,0.0477,175,-0.4264,16,5000,5,0,0,1231,0
4432,0.0519,218,0.1642,9,1865,1,0,1,1137,0
14076,0.0284,407,0.6233,19,128,2,1,0,11059,0
31100,0.0312,1271,-0.2333,8,60,1,1,0,20696,0
290,0.0561,15,0.8493,10,707,6,0,0,790,1
420,0.0748,37,0.4374,16,1646,2,0,0,218,0
187,0.0579,10,0.3081,10,1097,4,1,1,179,0
1186,0.0625,68,0.5307,8,322,1,0,0,528,0
4185,0.047,248,0.5884,11,150,1,0,0,4533,0
10691,0.0381,274,0.47,18,1685,1,1,0,9865,0
1577,0.0481,63,0.604,9,4266,2,0,0,1379,0
1016,0.0506,37,-0.1207,16,340,1,0,1,93,0
2375,0.0549,112,-0.1784,20,1518,0,0,0,1843,0
402,0.0698,20,0.1528,17,5000,2,0,0,154,0
77743,0.0386,3235,-0.1175,20,550,2,1,0,151291,1
100,0.0734,9,0.5771,9,561,3,0,0,62,0
2521,0.039,126,0.1231,14,1164,1,1,0,1697,0
69043,0.0313,1867,0.3331,19,500,1,1,0,64580,0
1830,0.0427,116,0.4738,9,2538,3,0,0,1413,0
1284,0.0545,76,0.5649,7,444,7,0,0,1189,0
950,0.049,41,0.388,18,644,1,0,0,1386,0
1306,0.0586,102,0.2722,18,157,4,1,0,2100,0
21399,0.0308,810,0.2958,18,525,3,1,0,21866,0
50,0.0647,4,0.6653,17,242,2,0,1,23,0
28571,0.0458,911,0.3947,20,940,2,1,0,29232,0
139,0.0396,5,-0.4867,14,125,3,0,0,102,0
1118,0.0731,111,0.5399,16,1772,0,0,0,1492,0
834,0.0503,42,-0.1186,8,278,4,1,1,121,0
5215,0.0255,157,0.7054,19,3960,6,1,0,2709,0
101,0.0631,6,0.2256,9,2619,0,1,1,55,0
4154,0.047,262,0.2169,22,1136,3,0,1,431,0
69130,0.0346,1876,0.2407,18,142,3,1,0,25153,0
155,0.0697,11,0.5766,20,354,0,0,0,187,0
2543,0.0561,88,0.406,18,271,2,0,0,2594,0
549,0.0577,37,0.3956,6,307,3,1,0,324,0
3891,0.0514,246,0.943,6,3218,0,1,0,2838,0
1871,0.0488,49,0.5261,12,570,0,0,0,1630,0
569,0.0724,48,-0.0882,20,344,1,1,1,383,0
4351,0.0317,126,0.4063,20,314,0,1,0,2492,0
46528,0.0384,1115,0.3442,16,390,3,0,0,50316,0
1282,0.052,61,0.2454,7,1132,3,0,1,277,0
6604,0.053,242,0.5679,9,130,3,1,0,10606,0
176,0.0509,8,0.4109,9,733,3,0,0,151,0
323,0.0394,11,-0.2521,12,1015,1,1,1,30,0
